order_id,customer_id,order_date,status,region_code
O002139,C0560,2024-07-21 05:43:29,SHIPPED,SOUTH
O002140,C0561,2023-03-08 19:18:44,SHIPPED,WEST
O002141,C0562,2024-05-12 15:25:30,DELIVERED,NORTH
O002142,C0562,2025-01-11 00:00:00,CANCELLED,NORTH
O002143,C0562,2025-02-02 20:21:42,DELIVERED,NORTH
O002144,C0563,2025-05-07 17:44:35,DELIVERED,EAST
O002145,C0563,2025-11-08 03:23:13,RETURNED,EAST
O002146,C0563,2025-12-06 02:17:28,DELIVERED,EAST
O002147,C0563,2026-02-03 14:43:32,SHIPPED,EAST
O002148,C0563,2026-03-28 11:01:29,SHIPPED,WEST
O002149,C0564,2025-12-17 07:38:13,DELIVERED,CENTRAL
O002150,C0565,2024-03-20 22:28:16,DELIVERED,EAST
O002151,C0565,2025-08-17 23:13:18,DELIVERED,CENTRAL
O002152,C0566,2025-10-14 04:56:48,RETURNED,CENTRAL
O002153,C0566,2026-04-20 19:46:07,DELIVERED,CENTRAL
O002154,C0567,2024-03-04 08:38:05,DELIVERED,WEST
O002155,C0568,2024-05-30 13:55:59,SHIPPED,NORTH
O002156,C0568,2025-02-14 21:20:32,DELIVERED,NORTH
O002157,C0568,2025-07-18 00:10:51,SHIPPED,NORTH
O002158,,2025-09-08 19:45:06,PLACED,NORTH
O002159,C0568,2025-12-22 16:14:07,SHIPPED,NORTH
O002160,C0568,2026-01-09 11:06:00,DELIVERED,NORTH
O002161,C0569,2024-07-04 12:16:36,DELIVERED,EAST
O002162,C0569,2025-06-14 13:06:56,SHIPPED,EAST
O002163,C0569,2025-06-18 19:17:17,SHIPPED,EAST
O002164,C0569,2026-02-11 21:54:36,SHIPPED,EAST
O002165,C0570,2026-01-03 13:45:56,DELIVERED,SOUTH
O002166,C0570,2026-04-12 00:00:00,DELIVERED,SOUTH
O002167,C0571,2024-05-14 03:16:17,SHIPPED,WEST
O002168,,2025-04-07 21:24:40,PLACED,WEST
O002169,C0571,2026-04-29 13:56:18,SHIPPED,WEST
O002170,C0572,2023-11-26 05:54:52,DELIVERED,WEST
O002171,C0572,2024-02-02 00:45:05,DELIVERED,WEST
O002172,C0572,2025-05-11 00:00:00,SHIPPED,WEST
O002173,C0572,2025-05-27 20:27:06,RETURNED,WEST
O002174,C0572,2025-10-26 19:00:37,SHIPPED,WEST
O002175,C0572,2026-04-06 00:56:09,PLACED,WEST
O002176,C0573,2025-03-11 13:36:58,DELIVERED,NORTH
O002177,C0573,2025-04-15 21:50:53,DELIVERED,CENTRAL
O002178,C0573,2025-04-23 19:30:12,PLACED,NORTH
O002179,C0573,2025-05-31 00:33:28,DELIVERED,NORTH
O002180,C0573,2025-06-21 23:22:27,PLACED,NORTH
O002181,C0573,2025-07-30 10:15:54,DELIVERED,NORTH
O002182,C0573,2025-08-30 11:57:57,PLACED,NORTH
O002183,C0573,2025-09-14 08:39:46,PLACED,NORTH
O002184,C0573,2025-10-02 02:11:07,PLACED,NORTH
O002185,C0573,2026-05-06 13:16:07,DELIVERED,NORTH
O002186,C0574,2025-03-25 23:27:36,DELIVERED,NORTH
O002187,C0575,2023-04-01 06:54:42,SHIPPED,SOUTH
O002188,C0575,2023-11-18 21:54:08,SHIPPED,WEST
O002189,C0576,2024-03-02 02:29:48,DELIVERED,WEST
O002190,C0576,2025-08-06 18:26:16,DELIVERED,EAST
O002191,C0576,2025-12-02 21:55:58,DELIVERED,WEST
O002192,C0577,2024-02-09 19:10:51,DELIVERED,SOUTH
O002193,C0577,2024-03-10 11:18:21,DELIVERED,CENTRAL
O002194,C0577,2025-01-24 02:57:56,SHIPPED,CENTRAL
O002195,C0577,2025-03-14 18:34:57,DELIVERED,WEST
O002196,C0577,2025-03-25 05:55:59,DELIVERED,CENTRAL
O002197,C0577,2025-04-05 16:45:49,PLACED,CENTRAL
O002198,C0577,2025-05-31 02:18:12,RETURNED,WEST
O002199,C0577,2025-06-18 00:00:00,DELIVERED,CENTRAL
O002200,C0577,2025-11-29 06:29:51,DELIVERED,CENTRAL
O002201,C0577,2026-05-30 16:34:40,PLACED,CENTRAL
O002202,C0578,2025-06-30 18:56:23,SHIPPED,EAST
O002203,C0578,2026-05-09 09:53:48,PLACED,EAST
O002204,C0579,2024-04-03 02:28:43,RETURNED,NORTH
O002205,C0579,2025-07-11 00:00:00,DELIVERED,NORTH
O002206,C0579,2025-10-19 20:26:32,RETURNED,NORTH
O002207,C0579,2026-02-23 23:19:56,PLACED,NORTH
O002208,C0579,2026-04-16 05:00:18,SHIPPED,NORTH
O002209,C0580,2025-11-02 18:36:29,DELIVERED,SOUTH
O002210,C0580,2026-02-23 10:15:38,SHIPPED,SOUTH
O002211,C0580,2026-03-31 07:07:29,SHIPPED,SOUTH
O002212,C0580,2026-04-13 18:24:03,DELIVERED,SOUTH
O002213,C0581,2025-11-26 08:24:34,PLACED,SOUTH
O002214,C0582,2024-01-28 07:33:20,DELIVERED,NORTH
O002215,C0582,2025-10-20 22:29:07,SHIPPED,EAST
O002216,C0582,2025-12-18 15:53:51,SHIPPED,WEST
O002217,C0582,2026-02-22 18:55:38,SHIPPED,EAST
O002218,C0582,2026-05-09 19:31:56,PLACED,EAST
O002219,C0583,2024-06-26 02:59:33,SHIPPED,WEST
O002220,C0583,2025-12-08 16:41:39,SHIPPED,NORTH
O002221,C0584,2025-06-27 17:47:32,DELIVERED,CENTRAL
O002222,C0585,2026-02-05 13:46:42,DELIVERED,NORTH
O002223,,2026-05-25 08:27:28,DELIVERED,NORTH
O002224,C0586,2024-03-06 10:53:55,RETURNED,EAST
O002225,C0586,2025-05-19 05:25:20,PLACED,EAST
O002226,C0586,2025-09-15 18:41:42,PLACED,EAST
O002227,C0586,2026-06-26 01:22:30,PLACED,EAST
O002228,C0587,2023-03-31 03:43:04,DELIVERED,CENTRAL
O002229,C0588,2025-06-11 03:04:59,DELIVERED,EAST
O002230,C0588,2025-06-14 01:26:30,DELIVERED,EAST
O002231,C0589,2024-09-03 02:53:53,PLACED,WEST
O002232,C0589,2025-05-09 14:57:47,PLACED,CENTRAL
O002233,,2025-05-30 19:09:35,RETURNED,CENTRAL
O002234,C0589,2025-05-31 09:16:51,CANCELLED,CENTRAL
O002235,C0589,2025-08-05 02:58:44,PLACED,NORTH
O002236,C0589,2025-09-08 00:17:14,RETURNED,CENTRAL
O002237,C0589,2025-09-25 12:57:28,PLACED,CENTRAL
O002238,C0589,2025-11-14 15:57:42,SHIPPED,CENTRAL
O002239,C0589,2026-03-14 17:08:08,SHIPPED,CENTRAL
O002240,C0589,2026-03-25 04:52:19,CANCELLED,WEST
O002241,C0589,2026-04-29 07:51:15,PLACED,CENTRAL
O002242,C0590,2026-01-10 05:00:48,PLACED,NORTH
O002243,C0590,2026-02-12 06:06:47,SHIPPED,WEST
O002244,C0590,2026-03-06 20:24:59,PLACED,EAST
O002245,,2026-03-17 00:00:00,DELIVERED,WEST
O002246,C0590,2026-04-15 01:25:00,SHIPPED,WEST
O002247,C0590,2026-04-27 19:23:23,PLACED,WEST
O002248,C0591,2025-10-19 00:00:00,SHIPPED,SOUTH
O002249,C0591,2026-01-04 20:30:50,DELIVERED,SOUTH
O002250,C0591,2026-02-11 06:43:18,SHIPPED,SOUTH
O002251,C0591,2026-03-20 01:07:09,DELIVERED,SOUTH
O002252,C0591,2026-05-14 04:27:22,PLACED,SOUTH
O002253,C0591,2026-06-01 00:19:51,DELIVERED,WEST
O002254,C0592,2023-07-18 00:00:00,SHIPPED,CENTRAL
O002255,C0592,2025-10-26 11:56:48,SHIPPED,CENTRAL
O002256,C0593,2023-12-13 00:46:38,DELIVERED,EAST
O002257,C0593,2025-04-09 03:35:42,DELIVERED,EAST
O002258,C0594,2024-02-10 01:09:54,SHIPPED,WEST
O002259,C0594,2024-07-02 00:07:25,DELIVERED,NORTH
O002260,,2024-12-02 22:43:57,DELIVERED,EAST
O002261,C0594,2024-12-29 18:36:37,DELIVERED,WEST
O002262,C0594,2025-09-17 12:40:16,PLACED,WEST
O002263,C0595,2025-09-12 16:41:05,PLACED,CENTRAL
O002264,C0595,2025-10-17 13:17:18,DELIVERED,CENTRAL
O002265,C0595,2025-10-26 15:40:00,DELIVERED,CENTRAL
O002266,C0595,2025-12-08 02:07:28,DELIVERED,CENTRAL
O002267,,2025-12-10 05:07:35,SHIPPED,CENTRAL
O002268,C0595,2026-01-17 12:43:51,DELIVERED,CENTRAL
O002269,C0595,2026-01-27 03:06:05,DELIVERED,CENTRAL
O002270,C0595,2026-02-04 17:30:36,PLACED,SOUTH
O002271,C0595,2026-02-13 08:19:19,DELIVERED,EAST
O002272,C0595,2026-02-21 07:46:59,SHIPPED,CENTRAL
O002273,C0595,2026-05-14 01:00:06,RETURNED,CENTRAL
O002274,C0596,2025-02-16 20:45:28,PLACED,WEST
O002275,C0596,2025-04-19 00:00:00,DELIVERED,WEST
O002276,C0596,2025-07-22 19:11:04,SHIPPED,WEST
O002277,C0596,2025-09-09 09:37:03,CANCELLED,WEST
O002278,C0597,2023-08-23 10:17:45,SHIPPED,SOUTH
O002279,C0597,2025-02-20 18:25:10,PLACED,SOUTH
O002280,C0598,2024-03-29 12:08:45,SHIPPED,EAST
O002281,C0598,2025-12-16 15:19:01,SHIPPED,SOUTH
O002282,C0599,2026-01-13 14:00:51,PLACED,EAST
O002283,C0599,2026-06-24 01:51:00,RETURNED,EAST
O002284,C0600,2024-03-01 14:56:41,RETURNED,SOUTH
O002285,C0600,2024-12-13 22:17:12,DELIVERED,SOUTH
O002286,C0600,2025-01-07 11:24:25,DELIVERED,EAST
O002287,C0600,2025-06-15 07:34:56,PLACED,SOUTH
O002288,C0600,2025-06-19 18:00:50,DELIVERED,SOUTH
