item_id,order_id,product_id,quantity,unit_price,discount_percent
I0002155,O000750,P0002,2,328.64,13.78
I0002156,O000750,P0014,4,369.28,3.09
I0002157,O000751,P0171,1,78.32,33.56
I0002158,O000751,P0172,5,122.44,4.90
I0002159,O000752,P0021,4,410.52,34.70
I0002160,O000752,P0022,2,566.82,10.38
I0002161,O000752,P0005,2,246.72,6.69
I0002162,O000753,P0153,3,76.56,14.48
I0002163,O000753,P0154,1,35.78,3.10
I0002164,O000754,P0001,3,336.93,25.14
I0002165,O000754,P0002,2,539.00,1.19
I0002166,O000754,P0004,4,126.08,9.53
I0002167,O000755,P0318,4,70.99,2.17
I0002168,O000755,P0309,3,359.75,7.58
I0002169,O000756,P0471,1,65.11,32.29
I0002170,O000756,P0472,4,73.97,19.66
I0002171,O000757,P0041,3,169.00,31.34
I0002172,O000757,P0042,2,454.77,31.09
I0002173,O000758,P0321,1,89.84,11.34
I0002174,O000758,P0322,1,454.80,4.06
I0002175,O000758,P0318,1,105.47,10.83
I0002176,O000758,P0313,1,255.74,10.62
I0002177,O000759,P0061,2,245.14,13.32
I0002178,O000759,P0062,1,300.14,8.36
I0002179,O000759,P0016,1,63.91,22.30
I0002180,O000759,P0017,3,92.40,13.26
I0002181,O000760,P0001,1,403.31,33.80
I0002182,O000760,P0002,2,433.55,8.86
I0002183,O000760,P0014,3,438.34,6.14
I0002184,O000760,P0020,3,115.57,0.07
I0002185,O000761,P0312,5,351.45,17.73
I0002186,O000761,P0314,5,103.99,2.04
I0002187,O000761,P0313,4,254.95,24.53
I0002188,O000762,P0471,4,53.23,9.06
I0002189,O000762,P0472,3,65.21,1.50
I0002190,O000762,P0463,4,76.07,7.79
I0002191,O000763,P0061,1,288.78,23.53
I0002192,O000763,P0062,-5,276.80,18.77
I0002193,O000763,P0014,3,249.62,17.55
I0002194,O000763,P0018,2,209.93,23.09
I0002195,O000764,P0021,5,235.16,9.55
I0002196,O000764,P0022,3,383.02,21.19
I0002197,O000765,P0501,4,52.20,32.76
I0002198,O000765,P0502,5,85.43,1.43
I0002199,O000765,P0460,1,83.17,4.47
I0002200,O000765,P0454,3,22.90,10.50
I0002201,O000766,P0460,2,105.60,28.00
I0002202,O000766,P0466,5,71.45,6.14
I0002203,O000767,P0308,5,377.61,23.37
I0002204,O000767,P0315,2,207.14,25.16
I0002205,O000767,P0318,3,122.14,14.09
I0002206,O000767,P0319,4,455.92,19.34
I0002207,O000768,P0320,2,349.87,24.13
I0002208,O000768,P0314,4,131.02,28.04
I0002209,O000768,P0319,4,260.41,1.70
I0002210,O000769,P0151,3,97.89,7.70
I0002211,O000769,P0152,2,98.99,25.30
I0002212,O000770,P0001,3,306.70,6.45
I0002213,O000770,P0018,-2,128.72,10.55
I0002214,O000771,P0469,1,70.80,17.46
I0002215,O000771,P0451,2,71.58,5.76
I0002216,O000771,P0463,5,140.81,7.45
I0002217,O000772,P0061,4,228.33,31.91
I0002218,O000772,P0062,5,258.50,31.67
I0002219,O000772,P0008,2,198.06,5.53
I0002220,O000772,P0002,1,496.43,29.02
I0002221,O000773,P0191,2,76.14,33.99
I0002222,O000773,P0192,3,121.70,17.50
I0002223,O000774,P0041,1,201.97,17.05
I0002224,O000774,P0042,3,302.83,0.76
I0002225,O000775,P0381,5,109.23,10.82
I0002226,O000775,P0382,1,350.75,28.42
I0002227,O000775,P0312,2,278.38,27.29
I0002228,O000776,P0321,3,85.67,25.90
I0002229,O000776,P0322,1,297.48,21.50
I0002230,O000776,P0315,4,200.22,34.09
I0002231,O000777,P0151,1,90.55,4.62
I0002232,O000777,P0152,4,116.29,21.91
I0002233,O000777,P0170,4,65.93,22.02
I0002234,O000778,P0021,4,385.68,12.87
I0002235,O000778,P0022,3,324.09,10.01
I0002236,O000779,P0321,4,148.44,2.56
I0002237,O000779,P0322,4,336.82,23.05
I0002238,O000779,P0308,5,290.40,7.30
I0002239,O000780,P0157,1,40.29,3.30
I0002240,O000780,P0167,4,158.95,28.13
I0002241,O000781,P0471,3,47.22,28.27
I0002242,O000781,P0472,5,109.75,10.99
I0002243,O000781,P0461,5,104.34,14.38
I0002244,O000781,P0462,5,90.82,14.91
I0002245,O000782,P0151,2,160.00,1.90
I0002246,O000782,P0152,2,147.99,30.65
I0002247,O000782,P0155,1,147.70,8.10
I0002248,O000783,P0021,4,272.86,27.56
I0002249,O000783,P0022,1,444.92,34.44
I0002250,O000783,P0001,5,307.94,12.07
I0002251,O000784,P0181,2,159.08,6.76
I0002252,O000784,P0182,3,108.37,32.43
I0002253,O000785,P0151,1,175.56,30.91
I0002254,O000785,P0152,5,154.25,29.44
I0002255,O000785,P0154,3,29.21,32.13
I0002256,O000785,P0153,2,117.35,30.44
I0002257,O000786,P0061,3,307.26,13.34
I0002258,O000786,P0062,5,300.42,10.01
I0002259,O000786,P0003,4,58.17,19.68
I0002260,O000787,P0461,1,97.25,28.87
I0002261,O000787,P0462,1,74.77,31.46
I0002262,O000788,P0451,4,79.43,9.52
I0002263,O000788,P0452,2,70.29,17.81
I0002264,O000788,P0452,1,94.29,6.68
I0002265,O000789,P0061,4,351.48,13.35
I0002266,O000789,P0062,1,346.23,15.78
I0002267,O000789,P0017,4,110.12,21.29
I0002268,O000790,P0361,1,498.67,18.11
I0002269,O000790,P0362,4,293.32,16.45
I0002270,O000790,P0314,2,116.23,25.75
I0002271,O000791,P0041,2,184.92,12.77
I0002272,O000791,P0042,2,462.44,20.76
I0002273,O000791,P0018,1,141.34,13.58
I0002274,O000792,P0464,2,28.41,0.15
I0002275,O000792,P0468,2,47.33,27.60
I0002276,O000792,P0466,4,88.37,16.17
I0002277,O000792,P0470,3,101.87,19.61
I0002278,O000793,P0155,4,143.66,25.03
I0002279,O000793,P0151,1,157.70,16.42
I0002280,O000793,P0165,3,65.93,26.60
I0002281,O000793,P0158,4,109.26,25.64
I0002282,O000794,P0009,1,386.15,17.11
I0002283,O000794,P0005,4,170.77,23.05
I0002284,O000794,P0007,4,334.53,3.29
I0002285,O000794,P0010,4,390.66,23.72
I0002286,O000795,P0501,1,59.36,6.82
I0002287,O000795,P0502,3,54.43,24.97
I0002288,O000795,P0467,3,96.37,34.52
I0002289,O000796,P0041,5,139.42,3.99
I0002290,O000796,P0042,1,320.05,31.78
I0002291,O000796,P0014,2,221.28,13.89
I0002292,O000797,P0021,2,373.63,30.22
I0002293,O000797,P0022,2,367.88,10.12
I0002294,O000798,P0313,4,126.45,7.27
I0002295,O000798,P0310,3,256.99,28.61
I0002296,O000798,P0308,5,238.55,18.15
I0002297,O000798,P0305,2,285.75,30.04
I0002298,O000799,P0001,2,420.06,30.77
I0002299,O000799,P0002,2,622.41,11.21
I0002300,O000799,P0013,2,358.89,24.95
I0002301,O000799,P0007,1,304.19,3.13
I0002302,O000800,P0001,3,398.30,33.19
I0002303,O000800,P0002,2,322.52,19.03
I0002304,O000800,P0006,1,107.86,1.77
I0002305,O000800,P0017,4,107.88,24.72
I0002306,O000801,P0041,5,141.80,29.86
I0002307,O000801,P0042,3,377.96,16.06
I0002308,O000801,P0014,2,386.21,29.64
I0002309,O000801,P0017,1,58.39,28.99
I0002310,O000802,P0041,2,211.69,34.56
I0002311,O000802,P0042,4,489.66,21.22
I0002312,O000802,P0004,1,181.40,12.46
I0002313,O000803,P0318,3,94.97,18.41
I0002314,O000803,P0307,2,81.32,25.50
I0002315,O000803,P0314,2,125.60,14.05
I0002316,O000803,P0308,5,300.41,15.22
I0002317,O000804,P0151,3,127.53,20.33
I0002318,O000804,P0152,5,131.69,3.72
I0002319,O000805,P0021,3,233.37,1.03
I0002320,O000805,P0022,4,337.21,15.43
I0002321,O000805,P0018,1,146.87,19.30
I0002322,O000806,P0010,1,203.00,30.56
I0002323,O000806,P0017,5,54.36,21.12
I0002324,O000806,P0014,5,371.41,6.33
I0002325,O000807,P0041,4,180.68,0.46
I0002326,O000807,P0042,5,541.30,1.26
I0002327,O000808,P0001,-5,239.26,5.89
I0002328,O000808,P0002,3,509.00,0.69
I0002329,O000808,P0018,4,200.05,31.66
I0002330,O000809,P0011,3,341.23,33.11
I0002331,O000809,P0016,3,121.02,23.74
I0002332,O000809,P0003,2,53.60,13.32
I0002333,O000809,P0009,2,310.75,10.64
I0002334,O000810,P0468,4,80.13,33.06
I0002335,O000810,P0458,3,101.51,7.55
I0002336,O000810,P0462,4,107.47,8.41
I0002337,O000811,P0461,5,87.52,34.14
I0002338,O000811,P0462,1,120.31,30.33
I0002339,O000811,P0459,1,119.13,27.67
I0002340,O000811,P0460,5,91.77,25.23
I0002341,O000812,P0321,4,147.88,15.64
I0002342,O000812,P0322,3,485.54,29.56
I0002343,O000812,P0319,1,409.01,32.27
I0002344,O000812,P0302,2,202.21,32.39
I0002345,O000813,P0041,3,258.26,4.87
I0002346,O000813,P0042,2,521.72,24.03
I0002347,O000814,P0019,2,124.21,30.41
I0002348,O000814,P0001,4,459.39,28.60
I0002349,O000815,P0171,1,85.61,27.94
I0002350,O000815,P0172,3,124.80,11.35
I0002351,O000816,P0301,1,175.16,8.66
I0002352,O000816,P0302,3,332.78,4.91
I0002353,O000816,P0314,2,159.11,13.11
I0002354,O000817,P0313,1,205.94,2.07
I0002355,O000817,P0306,2,232.33,15.10
I0002356,O000817,P0301,4,234.27,20.92
I0002357,O000817,P0319,1,437.73,32.94
I0002358,O000818,P0181,2,175.28,33.33
I0002359,O000818,P0182,1,117.34,18.59
I0002360,O000818,P0154,3,29.60,12.05
I0002361,O000819,P0181,3,109.78,4.64
I0002362,O000819,P0182,1,91.55,16.33
I0002363,O000819,P0154,3,24.85,11.59
I0002364,O000820,P0151,4,86.51,5.15
I0002365,O000820,P0152,3,135.15,13.64
I0002366,O000820,P0161,2,39.71,31.84
I0002367,O000821,P0151,3,107.61,19.85
I0002368,O000821,P0152,4,120.85,23.78
I0002369,O000821,P0169,5,55.23,0.94
I0002370,O000821,P0168,3,32.30,17.06
I0002371,O000822,P0041,5,133.13,27.16
I0002372,O000822,P0042,2,359.85,17.30
I0002373,O000823,P0001,3,237.45,27.33
I0002374,O000823,P0002,3,434.06,24.14
I0002375,O000823,P0009,2,374.19,18.78
I0002376,O000824,P0001,2,294.81,23.01
I0002377,O000824,P0002,1,358.02,26.98
I0002378,O000825,P0303,5,197.21,21.01
I0002379,O000825,P0316,4,198.52,10.72
I0002380,O000825,P0308,1,246.97,1.50
I0002381,O000826,P0001,3,436.48,23.50
I0002382,O000826,P0002,-4,335.42,7.58
I0002383,O000827,P0361,1,279.58,13.84
I0002384,O000827,P0362,2,299.44,15.87
I0002385,O000828,P0021,4,325.40,4.71
I0002386,O000828,P0022,1,592.81,15.42
I0002387,O000829,P0006,3,79.58,22.93
I0002388,O000829,P0005,4,213.32,33.65
I0002389,O000830,P0321,2,139.15,34.66
I0002390,O000830,P0322,3,480.30,14.55
I0002391,O000830,P0304,4,117.20,13.20
I0002392,O000831,P0321,4,128.74,21.12
I0002393,O000831,P0322,3,438.46,24.15
I0002394,O000832,P0021,2,238.03,9.25
I0002395,O000832,P0022,2,482.53,2.87
I0002396,O000832,P0003,2,79.01,9.83
I0002397,O000833,P0191,5,63.70,9.97
I0002398,O000833,P0192,2,122.81,11.05
I0002399,O000833,P0169,4,54.83,4.35
I0002400,O000834,P0171,3,78.98,5.89
I0002401,O000834,P0172,4,145.27,15.70
I0002402,O000834,P0157,2,38.93,20.88
I0002403,O000835,P0019,1,150.59,33.17
I0002404,O000835,P0002,1,549.46,22.51
I0002405,O000835,P0013,2,371.11,17.28
I0002406,O000836,P0191,5,43.75,29.68
I0002407,O000836,P0192,5,141.65,8.49
I0002408,O000836,P0169,3,68.11,10.35
I0002409,O000837,P0454,2,42.76,34.97
I0002410,O000837,P0455,3,49.02,11.28
I0002411,O000837,P0466,5,49.97,28.31
I0002412,O000838,P0501,2,61.02,3.72
I0002413,O000838,P0502,5,94.07,14.20
I0002414,O000838,P0464,3,20.92,20.00
I0002415,O000838,P0456,3,60.87,7.28
I0002416,O000839,P0302,5,234.50,23.16
I0002417,O000839,P0319,1,383.76,4.75
I0002418,O000840,P0041,1,200.46,7.92
I0002419,O000840,P0042,2,501.65,6.31
I0002420,O000840,P0004,1,171.89,25.72
I0002421,O000841,P0001,3,259.13,19.05
I0002422,O000841,P0002,5,395.79,5.89
I0002423,O000842,P0010,5,268.32,31.31
I0002424,O000842,P0015,3,301.49,2.28
I0002425,O000842,P0014,3,213.14,28.09
I0002426,O000843,P0381,1,56.65,31.83
I0002427,O000843,P0382,2,290.66,28.76
I0002428,O000843,P0303,5,147.54,11.18
I0002429,O000843,P0320,2,340.04,6.14
I0002430,O000844,P0471,3,47.76,18.80
I0002431,O000844,P0472,2,70.02,2.29
I0002432,O000845,P0461,2,107.56,6.57
I0002433,O000845,P0462,2,128.89,23.61
I0002434,O000846,P0381,3,65.19,28.74
I0002435,O000846,P0382,5,198.84,26.57
I0002436,O000847,P0164,4,126.69,21.03
I0002437,O000847,P0160,5,146.83,1.57
I0002438,O000847,P0161,5,33.18,0.16
I0002439,O000848,P0163,3,62.23,20.62
I0002440,O000848,P0167,1,126.36,14.30
I0002441,O000848,P0164,1,200.42,30.33
I0002442,O000849,P0315,3,165.43,29.02
I0002443,O000849,P0304,5,82.66,11.85
I0002444,O000849,P0311,4,304.34,0.70
I0002445,O000850,P0314,3,113.64,30.90
I0002446,O000850,P0319,4,327.76,31.83
I0002447,O000850,P0317,2,105.58,24.76
I0002448,O000851,P0469,2,111.06,4.35
I0002449,O000851,P0456,2,74.67,34.31
I0002450,O000851,P0461,4,109.53,30.50
I0002451,O000852,P0471,1,48.20,26.20
I0002452,O000852,P0472,2,109.65,6.86
I0002453,O000852,P0469,1,60.84,29.40
I0002454,O000853,P0471,4,44.22,30.39
I0002455,O000853,P0472,2,87.66,13.16
I0002456,O000854,P0009,2,346.08,20.92
I0002457,O000854,P0013,2,318.15,18.80
I0002458,O000855,P0454,4,29.57,30.32
I0002459,O000855,P0465,2,52.65,14.47
I0002460,O000856,P0451,1,86.48,14.70
I0002461,O000856,P0458,4,68.83,5.26
I0002462,O000856,P0466,4,65.20,12.41
I0002463,O000857,P0452,1,84.12,1.63
I0002464,O000857,P0452,5,92.30,13.04
I0002465,O000858,P0462,2,94.42,6.31
I0002466,O000858,P0458,1,107.81,15.04
I0002467,O000859,P0312,5,230.95,24.13
I0002468,O000859,P0314,1,137.51,13.97
I0002469,O000859,P0303,5,120.16,3.56
I0002470,O000860,P0451,1,103.11,22.68
I0002471,O000860,P0452,4,64.71,16.15
I0002472,O000860,P0467,5,82.29,30.05
I0002473,O000861,P0151,1,150.83,24.55
I0002474,O000861,P0152,4,146.17,20.10
I0002475,O000861,P0159,4,188.52,29.94
I0002476,O000862,P0018,2,152.29,10.79
I0002477,O000862,P0013,4,312.83,20.68
I0002478,O000863,P0191,2,54.87,0.58
I0002479,O000863,P0192,2,148.19,7.91
I0002480,O000864,P0181,1,172.58,2.67
I0002481,O000864,P0182,4,71.50,17.99
I0002482,O000865,P0001,5,374.67,11.48
I0002483,O000865,P0002,1,320.39,20.21
I0002484,O000865,P0016,4,122.04,33.99
I0002485,O000866,P0001,5,384.09,10.89
I0002486,O000866,P0002,1,331.36,31.20
I0002487,O000867,P0306,1,188.50,16.53
I0002488,O000867,P0303,2,227.00,10.35
I0002489,O000867,P0317,3,93.03,11.63
I0002490,O000868,P0001,5,391.45,31.08
I0002491,O000868,P0002,4,479.81,23.23
I0002492,O000868,P0002,3,433.64,29.38
I0002493,O000869,P0191,5,49.01,14.59
I0002494,O000869,P0192,-2,148.28,28.13
I0002495,O000869,P0161,4,42.20,26.19
I0002496,O000870,P0471,4,71.02,4.32
I0002497,O000870,P0472,1,120.13,32.38
I0002498,O000870,P0455,4,71.25,17.47
I0002499,O000871,P0151,2,153.34,0.39
I0002500,O000871,P0152,3,140.18,22.20
I0002501,O000872,P0165,3,93.43,21.55
I0002502,O000872,P0159,2,177.93,19.48
I0002503,O000873,P0001,5,336.44,28.21
I0002504,O000873,P0005,3,127.99,27.70
I0002505,O000873,P0017,4,54.85,27.41
I0002506,O000874,P0471,1,56.05,33.70
I0002507,O000874,P0472,3,70.09,13.61
I0002508,O000875,P0461,2,71.04,3.09
I0002509,O000875,P0462,5,110.32,0.32
I0002510,O000875,P0469,1,77.41,26.36
I0002511,O000876,P0019,5,171.17,19.60
I0002512,O000876,P0011,1,337.02,2.57
I0002513,O000877,P0011,-4,438.67,13.78
I0002514,O000877,P0008,5,348.37,26.57
I0002515,O000877,P0005,4,224.14,14.49
I0002516,O000878,P0017,1,95.85,31.54
I0002517,O000878,P0006,1,101.06,5.40
I0002518,O000879,P0171,5,42.57,33.22
I0002519,O000879,P0172,5,94.65,34.07
I0002520,O000879,P0167,1,114.37,20.12
I0002521,O000880,P0460,4,93.52,31.06
I0002522,O000880,P0467,1,70.60,26.62
I0002523,O000881,P0164,5,202.04,21.40
I0002524,O000881,P0160,-2,149.25,32.74
I0002525,O000882,P0021,2,386.92,5.43
I0002526,O000882,P0022,2,337.67,9.83
I0002527,O000882,P0019,4,127.36,23.20
I0002528,O000882,P0016,3,88.55,1.71
I0002529,O000883,P0461,3,99.11,34.54
I0002530,O000883,P0462,3,93.26,9.54
I0002531,O000883,P0462,5,87.22,5.40
I0002532,O000883,P0467,4,93.57,16.96
I0002533,O000884,P0001,3,410.25,24.87
I0002534,O000884,P0002,2,434.28,25.86
I0002535,O000884,P0004,1,188.99,12.76
I0002536,O000884,P0020,2,114.69,33.22
I0002537,O000885,P0171,5,84.07,12.98
I0002538,O000885,P0172,-2,98.62,26.19
I0002539,O000885,P0159,5,180.61,29.05
I0002540,O000885,P0157,1,61.31,32.84
I0002541,O000886,P0320,5,247.19,26.58
I0002542,O000886,P0318,3,119.25,11.77
I0002543,O000887,P0309,4,396.42,10.71
I0002544,O000887,P0307,4,125.02,23.00
I0002545,O000888,P0021,5,340.46,30.06
I0002546,O000888,P0022,3,604.73,8.41
I0002547,O000888,P0009,3,390.75,16.93
I0002548,O000889,P0021,2,341.75,21.69
I0002549,O000889,P0022,3,572.66,18.77
I0002550,O000889,P0012,5,498.76,29.19
I0002551,O000890,P0381,3,98.12,14.37
I0002552,O000890,P0382,3,249.99,10.52
I0002553,O000890,P0304,1,118.28,20.75
I0002554,O000891,P0191,2,68.00,34.81
I0002555,O000891,P0192,4,114.71,9.92
I0002556,O000892,P0013,4,411.30,22.62
I0002557,O000892,P0015,5,327.57,24.53
I0002558,O000893,P0501,4,53.44,12.35
I0002559,O000893,P0502,3,81.42,8.41
I0002560,O000893,P0465,1,77.97,20.80
I0002561,O000893,P0463,3,101.16,4.65
I0002562,O000894,P0171,4,59.94,23.53
I0002563,O000894,P0172,1,135.33,25.45
I0002564,O000895,P0321,3,157.67,27.10
I0002565,O000895,P0322,5,393.98,5.37
I0002566,O000896,P0451,4,119.09,30.24
I0002567,O000896,P0452,2,99.93,3.63
I0002568,O000896,P0455,3,86.04,27.89
I0002569,O000897,P0041,3,247.62,30.28
I0002570,O000897,P0042,4,423.48,9.24
I0002571,O000897,P0011,3,509.79,24.50
I0002572,O000898,P0001,1,287.48,28.89
I0002573,O000898,P0002,4,525.58,7.57
I0002574,O000899,P0451,5,119.94,3.90
I0002575,O000899,P0452,5,60.78,13.62
I0002576,O000900,P0361,4,356.27,34.00
I0002577,O000900,P0362,4,255.81,25.92
I0002578,O000901,P0061,2,217.53,7.92
I0002579,O000901,P0062,4,257.48,10.41
I0002580,O000901,P0019,5,122.35,15.03
I0002581,O000902,P0319,2,431.08,26.27
I0002582,O000902,P0302,1,212.00,11.77
I0002583,O000902,P0319,1,427.38,20.87
I0002584,O000903,P0061,2,313.17,27.33
I0002585,O000903,P0062,4,260.30,0.12
I0002586,O000904,P0170,5,78.03,34.78
I0002587,O000904,P0158,1,181.51,6.72
I0002588,O000905,P0461,1,71.26,5.70
I0002589,O000905,P0462,5,136.42,26.78
I0002590,O000905,P0462,5,87.18,3.04
I0002591,O000905,P0454,5,45.19,20.40
I0002592,O000906,P0301,1,141.85,12.09
I0002593,O000906,P0302,4,314.74,10.62
I0002594,O000907,P0171,4,66.83,4.04
I0002595,O000907,P0172,1,114.33,30.30
I0002596,O000908,P0041,2,223.28,16.53
I0002597,O000908,P0042,4,354.25,9.25
I0002598,O000908,P0003,3,69.14,26.42
I0002599,O000909,P0061,3,185.25,20.80
I0002600,O000909,P0062,4,341.70,25.13
I0002601,O000910,P0021,2,340.22,17.91
I0002602,O000910,P0022,5,350.52,23.91
I0002603,O000910,P0014,2,288.14,33.01
I0002604,O000910,P0011,4,417.24,21.31
I0002605,O000911,P0014,5,260.99,4.63
I0002606,O000911,P0003,4,76.97,21.87
I0002607,O000912,P0061,4,286.84,30.78
I0002608,O000912,P0062,4,195.40,27.49
I0002609,O000912,P0015,5,375.70,34.59
I0002610,O000913,P0321,2,102.02,32.96
I0002611,O000913,P0322,3,302.73,20.63
I0002612,O000914,P0308,4,341.86,22.90
I0002613,O000914,P0301,5,185.54,13.71
I0002614,O000914,P0313,4,163.98,4.78
I0002615,O000915,P0061,5,221.89,4.08
I0002616,O000915,P0062,3,334.98,8.96
I0002617,O000915,P0011,-3,506.97,18.53
I0002618,O000916,P0061,5,180.70,6.31
I0002619,O000916,P0062,1,367.78,5.91
I0002620,O000916,P0018,5,215.40,1.20
I0002621,O000916,P0013,4,519.76,31.62
I0002622,O000917,P0016,2,116.07,24.49
I0002623,O000917,P0007,2,303.10,19.86
I0002624,O000918,P0318,1,100.14,16.49
I0002625,O000918,P0318,3,113.74,6.26
I0002626,O000919,P0002,1,436.32,30.61
I0002627,O000919,P0009,5,411.37,12.44
I0002628,O000919,P0013,2,376.94,9.65
I0002629,O000920,P0471,4,43.98,8.33
I0002630,O000920,P0472,1,100.31,22.55
I0002631,O000920,P0467,2,92.23,11.75
I0002632,O000920,P0466,5,55.93,14.05
I0002633,O000921,P0171,2,42.98,4.52
I0002634,O000921,P0172,3,80.42,29.69
I0002635,O000921,P0155,5,102.13,7.94
I0002636,O000922,P0161,3,43.27,22.11
I0002637,O000922,P0168,5,34.86,2.71
I0002638,O000923,P0461,1,114.19,18.10
I0002639,O000923,P0462,4,82.23,22.86
I0002640,O000923,P0462,4,123.07,8.25
I0002641,O000924,P0471,4,74.99,18.16
I0002642,O000924,P0472,3,88.46,3.86
I0002643,O000924,P0470,1,86.34,18.15
I0002644,O000925,P0361,1,468.18,33.64
I0002645,O000925,P0362,3,293.10,0.33
I0002646,O000925,P0319,2,369.26,16.73
I0002647,O000926,P0321,1,153.66,25.12
I0002648,O000926,P0322,2,486.97,23.76
I0002649,O000926,P0302,2,179.25,24.88
I0002650,O000926,P0320,3,390.50,13.86
I0002651,O000927,P0191,3,49.50,20.13
I0002652,O000927,P0192,4,124.11,23.95
I0002653,O000927,P0165,3,107.79,27.90
I0002654,O000927,P0160,2,129.70,20.83
I0002655,O000928,P0001,4,380.82,24.61
I0002656,O000928,P0002,3,399.18,15.86
I0002657,O000929,P0361,4,398.88,25.34
I0002658,O000929,P0362,5,268.67,12.73
I0002659,O000930,P0019,4,148.83,19.53
I0002660,O000930,P0006,1,78.24,28.95
I0002661,O000930,P0012,2,612.95,8.62
I0002662,O000930,P0006,2,83.73,8.70
I0002663,O000931,P0451,4,76.04,1.57
I0002664,O000931,P0452,1,52.28,8.70
I0002665,O000931,P0458,3,100.74,17.06
I0002666,O000932,P0001,1,392.46,13.00
I0002667,O000932,P0002,1,344.31,8.14
I0002668,O000932,P0003,1,102.43,26.97
I0002669,O000932,P0019,3,182.99,28.78
I0002670,O000933,P0361,4,423.24,30.04
I0002671,O000933,P0362,2,367.86,31.29
I0002672,O000933,P0304,3,98.11,18.02
I0002673,O000933,P0311,1,301.46,0.61
I0002674,O000934,P0171,5,64.24,12.55
I0002675,O000934,P0172,2,113.33,30.70
I0002676,O000935,P0014,5,347.73,17.00
I0002677,O000935,P0004,3,162.17,18.83
I0002678,O000935,P0002,4,561.03,31.35
I0002679,O000935,P0007,5,326.29,19.42
I0002680,O000936,P0002,2,410.04,14.01
I0002681,O000936,P0019,4,135.09,6.16
I0002682,O000936,P0013,1,514.39,25.01
I0002683,O000937,P0381,1,80.25,7.81
I0002684,O000937,P0382,5,343.82,7.77
I0002685,O000937,P0301,5,173.62,30.95
I0002686,O000938,P0015,1,399.98,11.82
I0002687,O000938,P0012,3,341.01,10.65
I0002688,O000938,P0003,2,87.51,27.85
I0002689,O000939,P0151,2,133.52,33.65
I0002690,O000939,P0152,2,103.02,16.44
I0002691,O000939,P0155,5,91.69,7.00
I0002692,O000939,P0162,4,59.14,20.72
I0002693,O000940,P0310,3,198.13,23.04
I0002694,O000940,P0311,1,342.05,1.10
I0002695,O000941,P0171,3,59.33,0.46
I0002696,O000941,P0172,1,97.11,7.69
I0002697,O000941,P0154,2,22.93,2.78
I0002698,O000942,P0164,4,149.37,13.56
I0002699,O000942,P0161,4,37.07,12.57
I0002700,O000942,P0159,3,111.42,11.79
I0002701,O000943,P0061,2,260.84,29.68
I0002702,O000943,P0062,1,252.07,23.08
I0002703,O000944,P0041,4,201.74,19.37
I0002704,O000944,P0042,2,479.73,1.18
I0002705,O000945,P0041,2,155.08,34.20
I0002706,O000945,P0042,1,362.00,19.05
I0002707,O000945,P0001,3,297.16,16.15
I0002708,O000945,P0005,1,173.20,7.92
I0002709,O000946,P0321,4,121.67,13.41
I0002710,O000946,P0322,5,491.81,27.58
I0002711,O000946,P0319,5,460.89,4.34
I0002712,O000947,P0461,1,90.92,33.91
I0002713,O000947,P0462,1,89.88,6.93
I0002714,O000948,P0061,3,270.42,14.49
I0002715,O000948,P0062,4,336.76,28.23
I0002716,O000948,P0002,5,334.08,23.12
I0002717,O000949,P0041,3,197.46,23.15
I0002718,O000949,P0042,2,527.48,15.92
I0002719,O000950,P0041,5,218.92,24.78
I0002720,O000950,P0042,3,373.62,6.50
I0002721,O000950,P0008,2,194.21,29.17
I0002722,O000951,P0171,2,70.67,10.34
I0002723,O000951,P0172,3,103.16,13.87
I0002724,O000952,P0469,1,77.06,8.83
I0002725,O000952,P0467,1,93.96,8.63
I0002726,O000952,P0469,4,123.04,32.25
I0002727,O000953,P0151,1,94.83,24.62
I0002728,O000953,P0152,1,169.31,9.73
I0002729,O000953,P0165,3,75.17,10.28
I0002730,O000954,P0501,2,63.69,32.40
I0002731,O000954,P0502,1,66.59,34.50
I0002732,O000955,P0451,4,75.15,19.88
I0002733,O000955,P0452,2,86.85,5.42
I0002734,O000955,P0465,5,88.76,6.86
I0002735,O000956,P0463,2,87.00,2.74
I0002736,O000956,P0468,4,60.83,7.03
I0002737,O000956,P0465,4,88.20,13.67
I0002738,O000956,P0453,4,82.17,12.73
I0002739,O000957,P0181,3,174.05,12.98
I0002740,O000957,P0182,5,88.81,28.69
I0002741,O000958,P0321,4,147.76,34.38
I0002742,O000958,P0322,3,350.82,26.16
I0002743,O000958,P0316,1,163.25,21.15
I0002744,O000959,P0001,5,442.43,14.84
I0002745,O000959,P0002,5,450.81,19.66
I0002746,O000959,P0003,2,85.21,2.87
I0002747,O000960,P0001,2,451.23,16.73
I0002748,O000960,P0002,1,325.48,9.23
I0002749,O000960,P0018,2,166.02,31.11
I0002750,O000961,P0471,2,57.90,2.21
